Unnamed: 0,title,ingredients,directions,link,source,NER
667023,Baked Beans,"[""1 large can pork and beans"", ""1 Tbsp. mustard"", ""bacon, fried and chipped"", ""1/3 c. ketchup"", ""1/4 c. packed brown sugar"", ""1 Tbsp. barbecue sauce""]","[""Mix all ingredients."", ""Bake 1 hour at 350\u00b0; covered 30 minutes, uncovered for 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=231792,Gathered,"[""pork"", ""mustard"", ""bacon"", ""ketchup"", ""brown sugar"", ""barbecue sauce""]"
667028,Mother'S Sweet Potato Pie,"[""1 tsp. cinnamon"", ""1/2 tsp. nutmeg"", ""1/2 tsp. ginger""]","[""Bake at 425\u00b0 for 15 minutes. Reduce heat to 350\u00b0 for 45 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=75342,Gathered,"[""cinnamon"", ""nutmeg"", ""ginger""]"
667031,Ugly Duckling Pudding Cake,"[""1/2 c. each: butter or margarine, granulated sugar and evaporated milk"", ""1 1/3 c. Baker's Angel Flake coconut""]","[""Combine butter or margarine, sugar and milk in saucepan; boil 2 minutes."", ""Stir in coconut.""]",www.cookbooks.com/Recipe-Details.aspx?id=76260,Gathered,"[""butter"", ""coconut""]"
667079,Caramel Frosting,"[""2 c. brown sugar, firmly packed"", ""1/2 c. butter"", ""1/2 c. evaporated milk"", ""1 tsp. vanilla""]","[""Combine brown sugar, butter and milk in a saucepan; place over heat, stirring until sugar is dissolved. Boil, without stirring, 4 minutes until mixture forms a soft ball when drizzled in cold water. Remove from heat. Beat by hand until mixture is cool and thickened. Beat in vanilla.""]",www.cookbooks.com/Recipe-Details.aspx?id=15193,Gathered,"[""brown sugar"", ""butter"", ""milk"", ""vanilla""]"
667295,Barbecue Beans,"[""4 slices bacon, cut in thin strips"", ""2/3 c. finely chopped onion"", ""2 (16 oz. each) cans pork and beans"", ""1/2 c. favorite barbecue sauce"", ""1/3 c. firmly packed brown sugar"", ""1 Tbsp. prepared mustard""]","[""Saute bacon and onion in large saucepan until onions are tender."", ""Stir in remaining ingredients."", ""Bring to a boil."", ""Cook 15 minutes, stirring constantly."", ""Yields 4 to 6 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=645122,Gathered,"[""bacon"", ""onion"", ""pork"", ""barbecue sauce"", ""brown sugar"", ""mustard""]"
667527,Sausage Stuffed Mushrooms(Appetizer)  ,"[""1 lb. Jimmy Dean hot bulk sausage"", ""1 (8 oz.) pkg. cream cheese (lite okay)"", ""2 lb. mushrooms, washed and stems removed""]","[""Brown sausage; drain well."", ""Cut cream cheese into cubes."", ""Mix with warm sausage."", ""Stuff mushroom caps full (won't run over). Bake at 325\u00b0 about 20 minutes."", ""There will be moisture in the pan so use jelly roll pan to bake."", ""Serve immediately."", ""These are always gone before the party ends!""]",www.cookbooks.com/Recipe-Details.aspx?id=274963,Gathered,"[""sausage"", ""cream cheese"", ""mushrooms""]"
667588,No Flour Peanut Cookie,"[""1 c. peanut butter"", ""1 c. sugar"", ""1 egg"", ""1 tsp. vanilla""]","[""Mix all ingredients together."", ""Use teaspoon at a time to drop onto cookie sheet."", ""Flatten with fork."", ""Bake at 375\u00b0 for 15 minutes. Let cool before taking out of pan.""]",www.cookbooks.com/Recipe-Details.aspx?id=370021,Gathered,"[""peanut butter"", ""sugar"", ""egg"", ""vanilla""]"
667590,Fruit Dip,"[""1 small box French vanilla pudding"", ""1 c. milk"", ""1 medium size container Cool Whip"", ""1 Tbsp. Amaretto""]","[""Mix pudding and milk together until thick."", ""Add Cool Whip and Amaretto."", ""Serve with favorite fruits."", ""Bananas are great!""]",www.cookbooks.com/Recipe-Details.aspx?id=332889,Gathered,"[""milk""]"
667607,Peanut Butter Fudge,"[""2 c. sugar"", ""1 Tbsp. butter"", ""6 Tbsp. peanut butter"", ""3/4 c. milk"", ""1 tsp. vanilla""]","[""Combine milk, sugar and cook until to forms a soft ball in cold water."", ""Remove from heat and add peanut butter."", ""Beat until mixture is creamy."", ""Pour into buttered thin pans.""]",www.cookbooks.com/Recipe-Details.aspx?id=16685,Gathered,"[""sugar"", ""butter"", ""peanut butter"", ""milk"", ""vanilla""]"
667653,Bird Nests(Candy)  ,"[""chocolate chips (milk chocolate or white or some of each)"", ""small pretzels (broken pieces are o.k.)""]","[""Melt chocolate until smooth."", ""Mix in a few pretzels at a time. Fish out and drop by spoonful on wax paper or cupcake papers. Have the appearance of a bird nest.""]",www.cookbooks.com/Recipe-Details.aspx?id=515627,Gathered,"[""chocolate chips"", ""pretzels""]"
667768,Baked Potato Salad,"[""8 potatoes, cooked and cubed"", ""1/2 lb. Cheddar cheese, cubed"", ""1/2 c. chopped onion"", ""1 c. mayonnaise"", ""1/2 lb. bacon, cooked and crumbled"", ""salt and pepper""]","[""Combine all ingredients."", ""Bake in 9 x 13-inch baking pan or dish at 350\u00b0 for 1/2 hour.""]",www.cookbooks.com/Recipe-Details.aspx?id=856683,Gathered,"[""potatoes"", ""Cheddar cheese"", ""onion"", ""mayonnaise"", ""bacon"", ""salt""]"
667844,Pineapple Pecan Pie,"[""3 baked pie crusts, cooled"", ""1 can Eagle Brand condensed milk"", ""1 large can crushed pineapple, drained"", ""1 c. chopped pecans"", ""1/3 c. lemon juice"", ""1 large container Cool Whip""]","[""Blend lemon juice with condensed milk."", ""Drain pineapple and blend all ingredients (except crusts)."", ""Put in pie shells and cool."", ""Serves 6 to 8.""]",www.cookbooks.com/Recipe-Details.aspx?id=677023,Gathered,"[""milk"", ""pineapple"", ""pecans"", ""lemon juice""]"
667867,Baked Surprise Dip,"[""1 c. finely chopped scallions"", ""1 c. shredded sharp Cheddar cheese"", ""1 c. mayonnaise"", ""dash of Tabasco""]","[""Combine ingredients in a small buttered casserole dish."", ""Bake at 300\u00b0 for 30 minutes."", ""Serve with assorted raw vegetables, crackers and chips.""]",www.cookbooks.com/Recipe-Details.aspx?id=937229,Gathered,"[""scallions"", ""Cheddar cheese"", ""mayonnaise""]"
667934,Avocado-Cheese Dip,"[""1 avocado, peeled and cut into pieces"", ""salt"", ""1 Tbsp. lemon juice"", ""1 (3 oz.) pkg. cream cheese"", ""1 Tbsp. Parmesan cheese"", ""1/2 tsp. thyme""]","[""Blend all ingredients together and chill. Serve with crackers.""]",www.cookbooks.com/Recipe-Details.aspx?id=1034609,Gathered,"[""avocado"", ""salt"", ""lemon juice"", ""cream cheese"", ""Parmesan cheese"", ""thyme""]"
668003,Potato Casserole,"[""potatoes"", ""sausage"", ""cheese"", ""butter""]","[""Use amounts of ingredients to your preference."", ""Cut up potatoes."", ""Cut up sausage."", ""Put all in baking dish."", ""Put butter all over top."", ""Cover with foil."", ""Bake at 350\u00b0 until potatoes are soft."", ""Sprinkle Cheddar cheese all over top."", ""Put back in oven; melt cheese.""]",www.cookbooks.com/Recipe-Details.aspx?id=760926,Gathered,"[""potatoes"", ""sausage"", ""cheese"", ""butter""]"
668034,Salsa Dip,"[""1 (8 oz.) pkg. cream cheese, softened"", ""1/2 c. sour cream"", ""1 1/2 c. shredded Cheddar cheese"", ""1/4 c. salsa (heaping 1/4 c.)""]","[""Using an electric mixer, mix all ingredients until blended. Place in 1-quart casserole dish."", ""Cover; bake in a 350\u00b0 oven for 30 minutes."", ""Serve with taco chips.""]",www.cookbooks.com/Recipe-Details.aspx?id=243514,Gathered,"[""cream cheese"", ""sour cream"", ""Cheddar cheese"", ""salsa""]"
668038,Pineapple Marshmallow Pie,"[""1 can crushed pineapple"", ""1 pkg. large marshmallows"", ""1/4 c. sugar""]","[""Heat until melted, then let it get cold."", ""Then beat a tall can of ice cold Milnot until whipped."", ""Add the marshmallow mix and beat well."", ""Add 1 cup chopped pecans."", ""Pour in graham cracker crust and chill."", ""Makes 2 pies.""]",www.cookbooks.com/Recipe-Details.aspx?id=778056,Gathered,"[""pineapple"", ""marshmallows"", ""sugar""]"
668149,Country Fried Potatoes,"[""2 Tbsp. butter or margarine"", ""2 Tbsp. bacon drippings or shortening"", ""6 cooked, pared, thickly sliced potatoes"", ""1 medium onion, chopped""]","[""Melt butter and drippings in a heavy skillet."", ""Add sliced potatoes and chopped onion to the hot skillet."", ""Season with salt and pepper to taste."", ""Cook over low heat until bottom is brown; turn and brown other side.""]",www.cookbooks.com/Recipe-Details.aspx?id=688842,Gathered,"[""butter"", ""bacon"", ""potatoes"", ""onion""]"
668161,Barbecue Pork Roast Or Beef,"[""pork or beef roast"", ""12 oz. tomato sauce"", ""1/2 c. brown sugar"", ""1/2 c. vinegar"", ""2 Tbsp. chili powder"", ""1 tsp. salt""]","[""Cook pork or beef roast until it falls apart."", ""Mix remaining ingredients."", ""Remove roast from oven."", ""Drain grease."", ""Cut meat apart."", ""Add other ingredients."", ""Cook 30 to 60 minutes at 350\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=866484,Gathered,"[""pork"", ""tomato sauce"", ""brown sugar"", ""vinegar"", ""chili powder"", ""salt""]"
668241,Canned Sweet Peppers,"[""3 c. sugar"", ""2 c. vinegar"", ""1 tsp. salt""]","[""Bring juice to a boil; add sliced peppers and bring to boil. Put in jars and immediately cap jars.""]",www.cookbooks.com/Recipe-Details.aspx?id=1074256,Gathered,"[""sugar"", ""vinegar"", ""salt""]"
668295,Broccoli Salad,"[""1 large bunch broccoli"", ""1 small onion"", ""1/2 lb. bacon, fried crisp"", ""1/4 c. raisins, crumbled"", ""3/4 c. mayonnaise"", ""1/4 c. sugar"", ""2 Tbsp. vinegar""]","[""Wash broccoli and chop."", ""Toss with onion, bacon and raisins. Add dressing 1 hour before serving.""]",www.cookbooks.com/Recipe-Details.aspx?id=423211,Gathered,"[""broccoli"", ""onion"", ""bacon"", ""raisins"", ""mayonnaise"", ""sugar"", ""vinegar""]"
668297,Cole Slaw,"[""1 head cabbage"", ""2 Tbsp. minced onion"", ""1/2 c. Kraft mayonnaise"", ""1/2 c. sour cream"", ""1 Tbsp. lemon juice"", ""3 Tbsp. sugar"", ""salt and pepper to taste""]","[""Clean and finely grate the cabbage. Place grated cabbage in a colander and drain. Squeeze the moisture from cabbage by handfuls."", ""Place the squeezed cabbage in a mixing bowl.""]",www.cookbooks.com/Recipe-Details.aspx?id=81420,Gathered,"[""cabbage"", ""onion"", ""mayonnaise"", ""sour cream"", ""lemon juice"", ""sugar"", ""salt""]"
668299,Salmon Loaf,"[""1 can salmon"", ""1/3 c. celery, chopped fine"", ""1/3 c. onion, chopped fine"", ""1/2 c. fine bread crumbs"", ""1/2 tsp. salt"", ""1/2 c. mayonnaise"", ""pepper to taste"", ""paprika"", ""1 sprig parsley, chopped""]","[""Drain and save liquid; flake salmon."", ""Combine bread crumbs and seasonings with liquid."", ""Mix thoroughly."", ""Pack into small greased loaf pan."", ""Sprinkle with paprika."", ""Bake 45 minutes in moderate oven (350\u00b0)."", ""Makes 4 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=625058,Gathered,"[""salmon"", ""celery"", ""onion"", ""bread crumbs"", ""salt"", ""mayonnaise"", ""pepper"", ""paprika"", ""parsley""]"
668317,Triple Dream Shake,"[""1/2 c. orange, cranberry or pineapple juice"", ""2 or 3 ice cubes"", ""1/2 medium banana, chopped"", ""1 Tbsp. dry milk powder""]","[""In blender, combine banana, juice, ice and milk."", ""Cover and blend well."", ""Serve frothy and cold.""]",www.cookbooks.com/Recipe-Details.aspx?id=707850,Gathered,"[""orange"", ""banana"", ""milk""]"
668320,"Oven ""Fried"" Salmon Cakes","[""1 large egg or whites from 2 large eggs"", ""1 (15 oz.) can drained and flaked salmon"", ""1 c. fresh bread crumbs"", ""1/4 c. minced scallions"", ""2 Tbsp. lemon juice"", ""1 tsp. Worcestershire sauce""]","[""Heat oven to 400\u00b0."", ""Spray cookie sheet with cooking spray. Beat egg with a fork."", ""Add remaining ingredients and mix until well blended."", ""Shape in 8 patties."", ""Place on the cookie sheet and bake 10 to 12 minutes, turning once until golden brown on both sides.""]",www.cookbooks.com/Recipe-Details.aspx?id=777709,Gathered,"[""egg"", ""salmon"", ""bread crumbs"", ""scallions"", ""lemon juice"", ""Worcestershire sauce""]"
668350,Fruit Dip,"[""1 pt. sour cream"", ""1/2 c. brown sugar"", ""1/2 c. (small bag) coconut""]","[""Mix altogether and chill until ready to serve.""]",www.cookbooks.com/Recipe-Details.aspx?id=489996,Gathered,"[""sour cream"", ""brown sugar"", ""coconut""]"
668498,Taffy,"[""1 c. sugar"", ""1 c. Karo"", ""2 Tbsp. butter""]","[""Boil until it forms a hard ball in hot water or 260\u00b0."", ""Pour into buttered platter."", ""Pull when cool.""]",www.cookbooks.com/Recipe-Details.aspx?id=545885,Gathered,"[""sugar"", ""butter""]"
668509,Gooey Butter Cake,"[""1 pkg. plain yellow cake mix"", ""1 stick butter"", ""1 large egg""]","[""Mix crust ingredients and press into buttered 13 x 9 inch baking dish.""]",www.cookbooks.com/Recipe-Details.aspx?id=75786,Gathered,"[""cake mix"", ""butter"", ""egg""]"
668533,Broccoli Salad,"[""1 bunch broccoli"", ""1 bunch cauliflower"", ""1 lb. bacon"", ""1 small onion, chopped""]","[""Cut all ingredients as if for salad.""]",www.cookbooks.com/Recipe-Details.aspx?id=140832,Gathered,"[""broccoli"", ""cauliflower"", ""bacon"", ""onion""]"
668549,Lemon Herb Asparagus,"[""1 lb. asparagus"", ""1 Tbsp. olive oil"", ""1/8 tsp. crushed dry basil"", ""1/8 tsp. crushed dry oregano"", ""1 tsp. lemon juice"", ""dash of pepper""]","[""Steam asparagus with little water in covered pot 5 to 8 minutes or until tender."", ""In separate pan, heat olive oil and herbs on medium heat just until heated through."", ""Remove from heat. Stir in lemon juice."", ""Drizzle over asparagus on serving dish.""]",www.cookbooks.com/Recipe-Details.aspx?id=952277,Gathered,"[""asparagus"", ""olive oil"", ""basil"", ""oregano"", ""lemon juice"", ""pepper""]"
668569,Quick Chicken Bake,"[""chicken pieces"", ""butter or margarine"", ""Worcestershire sauce"", ""Parmesan cheese""]","[""Dot chicken pieces with butter or margarine."", ""Pour on Worcestershire sauce, then sprinkle with Parmesan cheese."", ""Bake at 425\u00b0 for 40 minutes."", ""Serve.""]",www.cookbooks.com/Recipe-Details.aspx?id=870756,Gathered,"[""chicken"", ""butter"", ""Worcestershire sauce"", ""Parmesan cheese""]"
668598,Leo'S Favorite,"[""1 c. sugar"", ""1 c. peanut butter"", ""1 egg""]","[""Preheat oven to 350\u00b0."", ""Mix all ingredients well."", ""Form into small balls and place on ungreased cookie sheet 2 inches apart. Press with a fork until flat."", ""Cook exactly 10 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=734000,Gathered,"[""sugar"", ""peanut butter"", ""egg""]"
668680,Chicken 'N Broccoli Biscuit Wraps,"[""1 (12 oz.) can refrigerated buttermilk biscuits"", ""1 c. chicken, cooked and chopped"", ""2 Tbsp. mayonnaise"", ""1/3 c. shredded Cheddar cheese"", ""1/3 c. broccoli, cooked and chopped"", ""1 Tbsp. onion, finely chopped""]","[""Heat oven to 400\u00b0."", ""Separate dough into 10 biscuits."", ""Press each biscuit into 5 inch round."", ""In small bowl, combine remaining ingredients."", ""Spoon about 2 tablespoons mixture onto center of each biscuit."", ""Fold dough in half over filling; press edges with fork to seal."", ""Place on ungreased cookie sheet."", ""Bake 10 to 13 minutes or until golden brown."", ""Makes 10 wraps.""]",www.cookbooks.com/Recipe-Details.aspx?id=67583,Gathered,"[""buttermilk"", ""chicken"", ""mayonnaise"", ""Cheddar cheese"", ""broccoli"", ""onion""]"
668723,Cheesy New Potatoes With Bacon,"[""12 medium sized new potatoes"", ""8 slices bacon, cooked"", ""1 c. (1/4 lb.) shredded medium sharp Cheddar cheese"", ""1/2 c. butter or margarine, melted"", ""1 tsp. salt"", ""1/4 tsp. pepper""]","[""Wash potatoes thoroughly; don't peel. Place potatoes in a small Dutch oven and cover with water. Bring to a boil. Reduce heat and cook for about 20 minutes or until tender. Drain well and cool slightly. Cut into 1/4-inch slices.""]",www.cookbooks.com/Recipe-Details.aspx?id=146168,Gathered,"[""potatoes"", ""bacon"", ""Cheddar cheese"", ""butter"", ""salt"", ""pepper""]"
668730,Paradise Pudding,"[""1 lb. bag marshmallows"", ""1 small jar cherries"", ""1 can pineapple, drained"", ""2 c. pecans"", ""1 box graham crackers""]","[""Chop cherries, marshmallows and pecans in a bowl."", ""Crumble the box of graham crackers and mix all, pouring juice of pineapple over it."", ""Form a roll, wrap and put in refrigerator.""]",www.cookbooks.com/Recipe-Details.aspx?id=1068781,Gathered,"[""marshmallows"", ""cherries"", ""pineapple"", ""pecans"", ""graham crackers""]"
668866,Potato Soup-In-A-Skillet,"[""8 all-purpose potatoes, peeled and diced"", ""1/2 c. chopped onion"", ""1/4 c. chopped celery (optional)"", ""1 c. smoked ham, chopped"", ""1 pt. milk"", ""salt and pepper to taste""]","[""Cover potatoes, onion and celery with water in large saucepan. Bring to a boil. Cover and cook until tender."", ""Drain and set aside."", ""In a large iron skillet, melt margarine. Add vegetables, milk and ham. Season to taste."", ""Simmer for 15 to 20 minutes, adding more milk to desired consistency.""]",www.cookbooks.com/Recipe-Details.aspx?id=531765,Gathered,"[""potatoes"", ""onion"", ""celery"", ""ham"", ""milk"", ""salt""]"
668874,Ho-Ho Cake,"[""1 box Duncan Hines devils food cake mix""]","[""Bake as directed and cool completely."", ""Cut into 4 layers or make 2 layers.""]",www.cookbooks.com/Recipe-Details.aspx?id=104185,Gathered,"[""cake mix""]"
668949,"Shish Kabob ""Russian Style""","[""2 lb. lamb"", ""pepper"", ""sliced onion"", ""white wine""]","[""Cut lamb into squares."", ""Pour into big bowl."", ""Cover, or mix with sliced onion and pepper, then soak in the white wine."", ""On the next day, you may put it into the grill."", ""Soaking lamb should be stored in refrigerator overnight.""]",www.cookbooks.com/Recipe-Details.aspx?id=468975,Gathered,"[""lamb"", ""pepper"", ""onion"", ""white wine""]"
669028,Low Calorie Topping,"[""2 c. cottage cheese"", ""1/4 c. milk"", ""2 Tbsp. lemon juice"", ""1/4 tsp. salt""]","[""Blend until smooth."", ""Use as substitute for sour cream."", ""Makes 2 cups.""]",www.cookbooks.com/Recipe-Details.aspx?id=428937,Gathered,"[""cottage cheese"", ""milk"", ""lemon juice"", ""salt""]"
669134,Dump Salad,"[""24 oz. cottage cheese"", ""1 pkg. Kool-Aid (any flavor)"", ""12 oz. Cool Whip"", ""1 c. pecans""]","[""Mix cottage cheese, Kool-Aid and nuts together."", ""Stir well. Add Cool Whip and mix together."", ""Chill before serving.""]",www.cookbooks.com/Recipe-Details.aspx?id=356203,Gathered,"[""cottage cheese"", ""pecans""]"
